iteration,score
3,3725.573033707865
5,3913.292134831461
22,4062.011235955056
44,4190.089887640449
108,4199.730337078652
109,4447.808988764045
118,4473.168539325843
140,4538.168539325843
147,4634.52808988764
178,4673.887640449438
251,4785.247191011236
336,4922.606741573034
350,4964.966292134832
360,5026.966292134832
620,5122.3258426966295
1067,5299.044943820225
1069,5370.404494382023
1275,5399.044943820225
3723,5459.404494382023
4078,5597.76404494382
4589,5643.123595505618
4694,5652.123595505618
5439,5729.483146067416
6179,5761.842696629214
6203,5778.842696629214
8419,5783.842696629214
8655,5787.842696629214
9299,5818.842696629214
9357,5950.202247191011
10325,5965.202247191011
13121,5993.561797752809
13648,6010.561797752809
16406,6111.921348314607
17888,6144.921348314607
